courses,average_rating,name,slug,num_courses,num_reviews,sentiment
"['BSGC102', 'GVPT409G', 'BSGC101', 'GVPT803', 'BSGC302', 'GVPT289A', 'GVPT761', 'BSGC399', 'HONR208Q', 'GVPT808E', 'BSOS448W', 'GVPT409L', 'GVPT409H', 'GVPT409F', 'BSGC399', 'GVPT206', 'GVPT803', 'GVPT206', 'GVPT409G', 'GVPT406', 'GVPT407', 'GVPT409G', 'GVPT388G', 'GVPT409G', 'GVPT803', 'GVPT206']",4.2143,Virginia Haufler,haufler,26,14,0.5420713169234139
"['GVPT445', 'GVPT459R', 'GVPT459C', 'GVPT459X', 'GVPT459A', 'GVPT459P', 'GVPT459F', 'GVPT888A', 'GVPT445H', 'HONR209X', 'GVPT459H', 'GVPT459H', 'GVPT459K', 'GVPT445H', 'GVPT459X', 'GVPT459H', 'GVPT459K', 'GVPT445', 'GVPT459X']",4.9,Vladimir Tismaneanu,tismaneanu,19,10,0.6000624656677246
"['GEMS297', 'BSCI424', 'GEMS396', 'GEMS397', 'GEMS496', 'GEMS497', 'GEMS296', 'CBMG688L', 'BSCI348I', 'BSCI348K', 'BSCI348J', 'MOCB899', 'CBMG899', 'BSCI348I', 'BSCI348I', 'BSCI424', 'BSCI348J', 'CBMG899', 'BSCI348J', 'MOCB899', 'CBMG688L', 'BSCI348J', 'MOCB899', 'BSCI424', 'BIOI604', 'BSCI348I', 'CBMG688L', 'BSCI424', 'BIOI604']",3.9,Volker Briken,briken,29,10,0.13724820017814637
"['BMGT828E', 'BMGT495', 'BMGT878F', 'BUSI690', 'BMGT878C', 'BMGT366', 'BMGT878P', 'BMGT495', 'BMGT878F', 'BMGT878P', 'BMGT495', 'BMGT878P', 'BMGT878F', 'BMGT495', 'BMGT878P']",3.0769,Waverly Ding,ding_waverly,15,13,-0.23805035536105817
"['EDCI685', 'EDCI467', 'EDCI788X', 'EDCI698', 'EDCI288W', 'EDPS788T', 'EDCI646', 'EDCI640', 'TLPL288W', 'TLPL456', 'TLPL691', 'TLPL730', 'EDCI463', 'EDCI898', 'TLPL462', 'TLPL899', 'SPHL601', 'SPHL602', 'SPHL603', 'TLPL452', 'TLPL206', 'TLPL288W', 'TLPL456', 'TLPL640', 'TLPL691', 'TLPL691', 'TLPL899', 'TLPL691', 'TLPL899', 'TLPL206', 'TLPL456', 'TLPL691', 'TLPL206', 'TLPL456']",5.0,Wayne Slater,slater,34,13,0.8447151963527386
"['PHYS261', 'PHYS271', 'PHYS270', 'PHYS174', 'PHYS375', 'PHYS261M', 'PHYS271M', 'PHYS121', 'PHYS260', 'PHYS275', 'CHPH718I', 'PHYS465', 'CHPH718I', 'CHPH718I', 'PHYS275', 'CHPH718I', 'CHPH718I', 'CHPH718I', 'PHYS375', 'CHPH718I', 'PHYS375']",1.7778,Wendell Hill,hill_wendell,21,27,-0.8450385420410721
"['ARTT100', 'ARTT100', 'ARTT100', 'ARTT353', 'ARTT100', 'ARTT353', 'ARTT100', 'ARTT353', 'ARTT100', 'ARTT353', 'ARTT100', 'ARTT353']",2.3333,Wendy Jacobs,jacobs_wendy,12,24,-0.5013539294401804
"['PLSC400', 'ENST471', 'PLSC789M', 'ENST689Y', 'ENST407', 'BSCI442', 'ENST472', 'PLSC608T', 'ENST689O', 'ENST689', 'AGST130', 'PLSC130', 'ENST472', 'ENST689', 'PLSC608T', 'PLSC275', 'AGST130', 'ENST472', 'ENST689', 'ENST689O', 'ENST689Y', 'PLSC130', 'PLSC608T', 'ENST472', 'ENST689', 'PLSC275', 'PLSC608T', 'PLSC789M', 'AGST130', 'ENST472', 'ENST689', 'ENST689O', 'ENST689Y', 'PLSC608T', 'AGST275', 'ENST472', 'ENST689', 'PLSC608T', 'AGST130', 'ENST472', 'ENST689', 'ENST689Y', 'PLSC608T']",1.6364,Wendy Peer,peer_wendy,43,11,-0.8184818625450134
"['ENEE131', 'ENEE132', 'ENEE200', 'ENEE205', 'ENEE381', 'ENES100', 'ENEE148A', 'ENES100A', 'ENEE490', 'ENEE380', 'ENEE380H', 'ENEE488', 'ENEE381H', 'ENEE142', 'ENEE681', 'EDSP652', 'ENEE489L', 'ENES481', 'ENEB302', 'ENEB340', 'ENES480', 'ENEE140', 'ENEB302', 'ENEB340', 'ENEE205', 'ENEE490', 'ENES480', 'ENEE205', 'ENEE381', 'ENEE381H', 'ENEE396', 'ENES481', 'ENEE131', 'ENEE200', 'ENEE200', 'ENEE205', 'ENEE381', 'ENEE131', 'ENEE200', 'ENEE205', 'ENEE381', 'ENEB302', 'ENEE205', 'ENEE382', 'ENEE489L', 'ENES480', 'ENEE205', 'ENEE382', 'ENEE396', 'ENES481', 'ENEB302', 'ENEE200', 'ENEE205', 'ENEE489R', 'ENES480']",3.7377,Wesley Lawson,lawson_wesley,55,61,-0.0580128656059015
"['ENES220', 'HONR288O', 'ENES102H', 'ENES102', 'ENES232', 'ENES305', 'ENES304', 'ENES304', 'ENES305', 'ENES305']",4.2,William Fourney,fourney,10,10,0.6156787276268005
"['MATH431', 'MATH642', 'MATH437', 'MATH848G', 'MATH848C', 'MATH740', 'MATH848D', 'MATH848R', 'CMSC389W', 'MATH299M', 'MATH430', 'MATH734', 'MATH744', 'MATH406', 'MATH431', 'MATH848L', 'MATH406', 'MATH431', 'MATH431']",4.25,William Goldman,goldman_william,19,16,0.48110953345894814
"['ENEE140', 'ENEE150', 'ENEE440', 'ENEE445', 'ENEE408A', 'ENEE459A', 'ENEE245', 'EDSP652', 'ENEE408A', 'ENEE440', 'ENEE445', 'ENEE459V', 'ENEE408A', 'ENEE440', 'ENEE445', 'ENEE459A', 'ENEE408A', 'ENEE440', 'ENEE445', 'ENEE459V', 'ENEE408A', 'ENEE440', 'ENEE445', 'ENEE459A', 'ENEE408A', 'ENEE440', 'ENEE445', 'ENEE459V', 'ENEE408A', 'ENEE440', 'ENEE445', 'ENEE459A', 'ENEE467']",2.2759,William Hawkins,hawkins,33,29,-0.47392227731902026
"['BIOL608F', 'BSCI440', 'BSCI105', 'BSCI207', 'CLFS510', 'CPSP218L', 'CPSP219L', 'BSCI338T', 'BSCI329', 'BIOL701', 'BSCI105M', 'EXST155', 'BSCI450']",3.4583,William Higgins,higgins_william,13,48,0.022737380117177963
"['BSCI430', 'BSCI370', 'BSCI338O', 'BIOL615', 'BSCI339E', 'BSCI430', 'BSCI338O', 'BSCI430', 'BSCI338O', 'BSCI430']",3.5833,William Jeffery,jeffery_william,10,12,0.31362488369146985
"['BMGT380H', 'BMGT381', 'BMGT380', 'BUSI764', 'BMGT496', 'BMGT380N', 'BUSI758O']",4.125,William McClenahan,mcclenahan,7,24,0.28267180919647217
"['ENGL101X', 'ENGL101', 'UMEI007', 'ENGL101S', 'CMLT280', 'FILM298D', 'ENGL202', 'CINE280', 'CMLT280']",4.375,William Pittman,pittman,9,16,0.5071392580866814
['ENGL392'],2.1579,William Schatz,schatz,1,19,-0.4508433185125652
"['MATH111', 'MATH107', 'MATH115']",4.9231,William Schildknecht,schildknecht,3,13,0.9919827580451965
"['MATH141', 'MATH241H', 'MATH401', 'MATH241', 'MATH475', 'MATH141H', 'CMSC475', 'MATH310', 'MATH340', 'MATH140', 'MATH341', 'HONR279T', 'MATH299T', 'MATH240', 'CMSC456', 'ENEE456', 'MATH456', 'MATH299J', 'MATH240', 'MATH299E', 'CMSC398D', 'CMSC475', 'MATH240', 'MATH241H', 'MATH340', 'MATH475', 'CMSC475', 'MATH240', 'MATH401', 'MATH475', 'CMSC398D', 'CMSC475', 'MATH240', 'MATH475', 'CMSC398J', 'MATH299G', 'CMSC475', 'MATH240', 'MATH475', 'CMSC475', 'MATH240', 'MATH475']",4.4167,Wiseley Wong,wong_wiseley,42,96,0.4791988003998995
"['BMGT402', 'BMGT302', 'BMGT404', 'BUDT758Y', 'BMGT431', 'BUAC758S', 'BUDT758X', 'BUDT703', 'BUDT704', 'BUDT737', 'BMGT402', 'BMGT402', 'BUAC758S', 'BUDT703', 'BUDT704', 'BMGT402', 'BMGT408V', 'BUDT737', 'BUAC758S', 'BUDT703', 'BMGT302', 'BUDT702', 'BMGT408E', 'BMGT302', 'BMGT402', 'BUDT702', 'BUDT704', 'BUDT758J', 'BMGT302', 'BMGT402', 'BUAC758S', 'BUDT703', 'BMGT408E', 'BUDT702']",2.2778,Woei-Jyh Lee,lee_woei-jyh,34,18,-0.6654185520278083
"['MATH648I', 'MATH141H', 'MATH411', 'MATH648Q', 'MATH141', 'MATH416', 'MATH858C', 'MATH420', 'MATH401', 'MATH630', 'MATH631', 'MATH464', 'MAIT699', 'AMSC420', 'STAT426', 'DATA604', 'MATH416', 'MATH858L', 'DATA604', 'MAIT699', 'MATH416', 'MATH416', 'MATH858G', 'DATA604', 'MAIT699', 'MATH416', 'MATH416']",3.9143,Wojciech Czaja,czaja,27,35,-0.07171766757965088
"['BIOE456', 'BIOE485', 'BIOE457', 'BIOE486', 'BIOE420', 'BIOE420', 'BIOE485', 'BIOE420', 'BIOE485', 'BIOE420', 'BIOE485']",3.7,Yang Tao,tao_yang,11,10,-0.0336298942565918
"['ENEE244', 'ENEE446', 'ENEE350', 'ENEE646', 'EDSP652', 'ENEB354', 'ENEB346', 'ENEB345', 'ENEE350', 'ENEB346', 'ENEB354', 'ENEE350', 'ENEE350', 'ENEE446', 'ENEB354', 'ENEE350', 'ENEB354', 'ENEE350']",2.6957,Yavuz Oruc,oruc,18,23,-0.554020863512288
"['KORA102', 'KORA202', 'KORA212', 'KORA312', 'KORA101', 'KORA201', 'KORA211', 'KORA311', 'KORA398Y', 'KORA398Z']",2.6,Younghi Ramsey,ramsey_younghi,10,10,-0.9707161486148834
"['PHYS374', 'PHYS624', 'PHYS274', 'PHYS851', 'PHYS373', 'PHYS610', 'PHYS373', 'PHYS373', 'PHYS610', 'PHYS121', 'PHYS610', 'PHYS121', 'PHYS610']",3.9091,Zackaria Chacko,chacko,13,11,-0.005445735021071
"['BMGT485', 'BMGT495', 'BMGT301', 'BMGT403', 'BMGT407', 'BMGT301F', 'BMGT301', 'BMGT301F', 'BMGT301', 'BMGT301F', 'BMGT301', 'BMGT301F', 'BMGT301', 'BMGT301', 'BMGT301', 'BMGT301', 'BMGT301F', 'BMGT301', 'BMGT301F', 'BMGT301', 'BMGT301F']",3.76,Zeinab Karake,karake,21,50,0.15236177444458007
"['AGNR300', 'ENSP400', 'ENST421', 'ENST440', 'ENSP101', 'ENST722', 'ENST640', 'ENSP386']",4.6471,Bruce James,james_bruce,8,17,0.7623592054142672
"['HIST208V', 'HIST208T', 'HIST328R', 'HIST329B', 'HIST251', 'LASC251', 'FILM329N', 'HIST329A', 'EXST030', 'FILM359Y', 'FILM329T', 'IMMR200', 'SLLC368T', 'FILM359C', 'CINE329T', 'CINE329N', 'CINE359C', 'CINE329T', 'CINE329Z', 'CINE329N', 'CINE359C', 'CINE359C', 'SLLC368K', 'CINE359C', 'SLLC368K', 'CINE359C', 'SLLC368K', 'CINE329T', 'CINE359C', 'CINE329N', 'CINE329Z', 'HIST329Q', 'JWST319A', 'CINE329T', 'CINE359C']",3.5238,Daniel Richter,richter_daniel,35,21,0.13712133396239506
"['HLTH300', 'HLTH234', 'HLTH300H', 'HLTH688', 'HLTH898', 'HLTH234H', 'HLTH200', 'HLTH234', 'HLTH234H', 'HLTH609', 'HLTH200', 'HLTH200', 'HLTH234', 'HLTH234H', 'HLTH200', 'HLTH234', 'HLTH234H', 'HLTH688', 'HLTH898', 'HLTH200', 'HLTH609', 'HLTH200', 'HLTH609', 'HLTH200', 'HLTH609']",4.4,Dina Borzekowski,borzekowski,25,10,0.4098618388175964
"['PSYC798W', 'INST126', 'INST314', 'INST126', 'INST462', 'INST228', 'INST126', 'INST228', 'INST462']",2.8788,Scott Jackson,jackson_scott,9,33,-0.40292683875922003
"['ENME351', 'ENME392', 'ENME350', 'ENME462', 'ENME489Y', 'ENPM809T', 'GEMS296', 'GEMS297', 'GEMS396', 'GEMS397', 'GEMS496', 'GEMS497', 'ENME351', 'ENME351', 'ENME351', 'ENME435', 'ENPM809T', 'ENME351', 'ENME351', 'ENME435', 'ENPM701', 'ENME351']",2.6471,Steven Mitchell,mitchell_steven,22,17,-0.40705104084575877
"['CMSC452', 'HONR209M', 'CMSC297', 'CMSC858R', 'CMSC652', 'CMSC250H', 'CMSC250', 'AMSC698D', 'MATH608R', 'CMSC798', 'CMSC456', 'MATH456', 'MATH858R', 'CMSC389D', 'CMSC389T', 'ENEE456', 'CMSC752', 'CMSC250H', 'CMSC452']",4.3913,William Gasarch,gasarch,19,23,0.4570197229800017
"['ANTH260', 'ANTH360', 'ANTH468T', 'ANTH468K', 'ANTH469Y', 'ANTH298C', 'ANTH469Q', 'ANTH398D', 'ANTH398R', 'ANTH398T', 'ANTH688T', 'ANTH689K', 'ANTH689Y', 'RELS419Y', 'ANTH358A']",2.2727,William Stuart,stuart,15,11,-0.7978847081010992
"['CMSC216', 'CMSC411', 'CMSC798', 'CMSC498K', 'CMSC642', 'CMSC714', 'CMSC416', 'CMSC714', 'CMSC416']",3.5455,Alan Sussman,sussman,9,11,-0.5894665230404247
"['BSCI105C', 'BSCI105S', 'CBMG688B', 'CBMG688X', 'BSCI170C', 'BSCI105M', 'BISI899', 'BISI712', 'BSCI170H', 'BSCI170', 'BSCI170', 'BSCI436', 'BISI899', 'BISI899', 'BSCI436']",3.3509,Anne Simon,simon_anne,15,57,0.026739741626538728
"['BMGT380', 'BMGT380N']",4.0,Burt Leete,leete,2,10,0.4084418475627899
"['HIST254', 'HIST328M', 'HIST408O', 'HIST200', 'HIST619G', 'HIST429I', 'AASP298C', 'HIST608A', 'HIST319I', 'HIST408G', 'AMST328Y', 'AASP298C', 'HIST254', 'HNUH218B', 'HIST819G', 'HNUH218B', 'AASP298C', 'HIST254', 'HNUH218B', 'HNUH218B', 'AASP298C', 'HIST254', 'HIST619G']",4.25,Christopher Bonner,bonner,23,12,0.33203519384066266
"['ENAE674', 'ENAE311', 'ENAE311H', 'ENES102', 'ENES232', 'ENAE471', 'ENAE484', 'EDSP652', 'ENAE311', 'ENAE674', 'ENES232', 'ENAE311', 'ENAE674', 'ENES232', 'ENAE311']",2.1333,Christopher Cadou,cadou,15,15,-0.7452198505401612
"['CHPH718B', 'CHEM131', 'CHPH703', 'CHEM718B', 'PHYS798Z', 'CHEM131S', 'CHEM703', 'PHYS703', 'CHEM271', 'CHPH718I', 'CHPH709B', 'PHYS709', 'CHEM481', 'CHEM703', 'CHPH703', 'PHYS703', 'CHEM481', 'CHEM481']",4.8333,Christopher Jarzynski,jarzynski,18,12,0.6244134704271952
"['PHIL245', 'PHIL408D', 'PHIL100', 'PHIL440', 'PHIL848M', 'PHIL408K', 'PHIL640', 'PHIL848A', 'HONR248C', 'PHIL788', 'PHIL688D', 'PHIL445', 'PHIL808G', 'PHIL848', 'PHPE402', 'PHIL100', 'PHIL640', 'PHPE402', 'PHPE402', 'PHIL100', 'PHIL640', 'PHPE402']",4.0714,Dan Moller,moller,22,14,0.10417612535612923
"['MATH140', 'MATH463', 'MATH141', 'MATH410', 'MATH141H', 'MATH462', 'MATH241H', 'MATH411', 'MATH241', 'MATH246', 'SURV410', 'MATH246', 'MATH463', 'MATH246', 'MATH660', 'MATH246', 'MATH410', 'MATH246', 'MATH410']",2.2963,David Hamilton,hamilton_david,19,54,-0.4758446956122363
"['CMSC330', 'CMSC818O', 'CMSC389O', 'CMSC818F', 'CMSC389R', 'CMSC798', 'CMSC614', 'CMSC414', 'CMSC388U', 'CMSC396H', 'CMSC388U', 'CMSC388U', 'CMSC396H', 'CMSC614', 'CMSC396H', 'CMSC614', 'CMSC396H', 'CMSC414', 'CMSC396H', 'CMSC614']",4.3684,Dave Levin,levin_dave,20,19,0.36139176393810074
"['CMSC421', 'CMSC828D', 'CMSC828Y', 'CMSC798', 'CMSC250']",3.3158,Donald Perlis,perlis,5,19,-0.2456583631666083
"['JOUR150', 'JOUR200', 'JOUR458O', 'JOUR150', 'JOUR150', 'JOUR150', 'JOUR458O', 'WGSS428O', 'JOUR150', 'JOUR150', 'JOUR150']",4.65,Edward Alwood,alwood,11,20,0.9091199338436127
"['BIOE489G', 'BIOE461', 'BIOE389F', 'BSCI338F', 'HNUH228B', 'BIOE389F', 'BSCI338F', 'HNUH228B', 'HNUH228B', 'BIOE389F', 'BSCI338F', 'ENES138', 'HNUH228B', 'BIOE461', 'ENES138']",4.1176,Edward Eisenstein,eisenstein,15,17,0.05545056918088127
"['CLAS270', 'LATN101', 'CLAS375', 'GREK301', 'LATN102', 'CLAS419B', 'GREK101', 'GREK488T', 'GREK102', 'LATN688J', 'GREK201', 'GREK606', 'CLAS170', 'GREK488J', 'CLAS275', 'CMLT498B', 'GREK688T', 'LASC448K', 'LATN488J', 'GREK488', 'GREK488B', 'GREK688J', 'RELS170', 'LATN488Q', 'LATN688Q', 'LASC448O', 'SPAN418C', 'LATN301', 'LASC234', 'LASC234H', 'PORT234', 'SPAN234', 'SPAN234H', 'CLAS374', 'CLAS275', 'LACS234', 'LACS234H', 'PORT234', 'SPAN234', 'SPAN234H', 'CLAS170', 'LATN488J', 'LATN688J', 'RELS170', 'CLAS374', 'LACS234', 'LACS234H', 'PORT234', 'SPAN234', 'SPAN234H', 'CLAS170', 'LATN301', 'RELS170', 'LACS234', 'LACS234H', 'PORT234', 'SPAN234', 'SPAN234H']",4.625,Francisco Barrenechea,barrenechea,58,16,0.6220268048346043
"['CHEM231', 'ENES498E', 'CHEM232', 'CHEM131', 'CHEM498E', 'CHEM232S', 'CHEM131S', 'BIOE489E']",3.1404,Frederick Khachik,khachik,8,57,-0.252274331293608
"['BCHM462', 'BCHM889A', 'BCHM698']",2.5,George Lorimer,lorimer,3,10,-0.8295804679393768
"['BIOE631', 'BIOE455', 'BIOE431', 'BIOE456', 'BIOE457', 'BIOE608', 'BIOE489H', 'CHPH718Z', 'BIOE658W', 'BIOE457', 'BIOE457', 'BIOE457', 'BIOE431', 'BIOE658W', 'BIOE431', 'BIOE631', 'BIOE658W', 'BIOE457', 'BIOE457', 'BIOE457']",4.5,Ian White,white_ian,20,10,0.7968156814575196
"['CHEM482', 'CHEM135', 'CHEM395', 'CHEM395', 'CHEM395', 'CHEM131']",2.0,Janice Reutt-Robey,reutt-robey,6,10,-0.4425404489040375
"['ENGL289Z', 'HONR208N', 'ENGL625', 'ENGL479J', 'ENGL422', 'ENGL312', 'ENGL428B', 'ENGL373', 'ENGL379W', 'ENGL379K', 'LGBT359K', 'ENGL370', 'ENGL739C', 'ENGL429', 'ENGL699', 'ENGL378T', 'HONR348K', 'ENGL738C', 'ENGL344', 'ENGL428P', 'ENGL479V', 'ENGL809', 'ENGL344', 'ENGL809', 'ENGL738C', 'ENGL809']",3.6,Jason Rudy,rudy,26,10,0.19921305775642395
"['GVPT419B', 'GVPT306', 'GVPT409W', 'GVPT409R', 'GVPT457', 'GVPT360', 'GVPT200', 'GVPT459O', 'GVPT282', 'GVPT273', 'EXST030', 'GVPT459W', 'GVPT605', 'GVPT761', 'GVPT417', 'GVPT306', 'GVPT409W', 'GVPT459W', 'GVPT761', 'GVPT282', 'GVPT409W', 'GVPT605', 'GVPT306', 'GVPT306', 'GVPT761', 'GVPT282', 'GVPT409W', 'GVPT605', 'GVPT409W', 'GVPT459W', 'GVPT761']",3.7,Jennifer Wallace,wallace,31,10,0.15197553634643554
"['GEMS297', 'BIOE340', 'BIOE605', 'GEMS296', 'GEMS396', 'BIOE411', 'BIOE606', 'GEMS397', 'GEMS496', 'GEMS497', 'CHBE487', 'BIOE611', 'ENCH468T', 'ENCH648T', 'BIOE399H', 'BIOE489O', 'BIOE340', 'BIOE489M', 'BIOE689M', 'BIOE340', 'BIOE340']",2.3077,John Fisher,fisher_john,21,13,-0.8417782829358027
"['CMSC414', 'MATH456', 'CMSC858K', 'CMSC456', 'ENPM809A', 'CMSC498N', 'HACS279', 'CMSC798', 'CMSC389C', 'ENEE456', 'CMSC389J', 'CMSC858T', 'CMSC451', 'CMSC398F', 'GEMS296', 'GEMS297']",3.7273,Jonathan Katz,katz_jonathan,16,11,0.06205075437372381
"['HEIP241', 'HEIP240', 'BMGT289A', 'BUSO712', 'BMGT461M', 'BMGT461', 'BMGT461M', 'BMGT289A', 'BMGT461', 'BMGT461M', 'BMGT468R', 'BUSO712', 'CHSE338K', 'ENES338K', 'BMGT461', 'BMGT461M', 'BUSI758N', 'BUSO712', 'ENES338K', 'CHSE338K', 'BMGT461', 'BMGT468R', 'ENES138', 'ENES498R', 'BMGT461', 'BMGT461M', 'ENES138', 'BMGT461', 'BMGT468R', 'ENES498R', 'ENES138']",2.0714,Le-Marie Thompson,thompson_le-marie,31,14,-0.43488421610423494
"['ASTR100', 'ASTR410', 'ASTR101', 'ASTR320', 'ASTR410', 'ASTR399', 'ASTR410', 'ASTR430']",2.55,Lee Mundy,mundy_lee,8,20,-0.40142136812210083
"['CHEM241', 'CHEM611', 'CHEM237', 'CHEM460', 'CHEM640', 'CHEM441', 'CHEM641', 'CHEM247', 'CHEM889C', 'CHEM889D', 'CHEM241', 'CHEM241', 'CHEM241']",3.625,Lyle Isaacs,isaacs,13,32,-0.1502114962786436
"['HONR288X', 'ENGL398V', 'ENGL390', 'ENGL390H', 'ENST702', 'ARHU230', 'ENGL289C', 'ENGL254', 'ENGL390H', 'ENGL390H', 'ENGL390', 'ENGL390H', 'ENGL390H', 'ENGL390H', 'ENGL390H']",4.2273,Marybeth Shea,shea_marybeth,15,22,0.45638229088349774
"['ECON422', 'ECON781', 'ECON423', 'AREC898', 'AREC899', 'ECON708', 'ECON878', 'ECON422', 'AREC481', 'ECON481', 'ECON422', 'ECON781', 'AREC898', 'AREC899', 'AREC898', 'AREC899', 'ECON423', 'ECON422', 'ECON781', 'AREC481', 'ECON481']",4.9412,Maureen Cropper,cropper,21,17,0.9953941667781157
"['MATH341', 'MATH405', 'MATH406', 'MATH600', 'MATH601', 'MATH241H', 'MATH403', 'MATH808Z', 'HONR229P', 'MATH620', 'MATH808F', 'MATH340', 'MATH621', 'MATH461', 'MATH299C', 'MATH808C', 'MATH310', 'MATH808Q', 'MATH403', 'MATH299C', 'MATH299W', 'MATH341', 'MATH620', 'MATH299C', 'MATH299W', 'MATH475', 'MATH340', 'MATH606', 'MATH299C', 'MATH607', 'MATH808S', 'MATH340']",4.7692,Niranjan Ramachandran,ramachandran,32,26,0.603147933116326
"['ENGL329F', 'ENGL468C', 'ENGL245', 'ENGL329G', 'ENGL468E', 'HHUM106', 'FILM301', 'SLLC698F', 'ENGL329Q', 'ENGL759A', 'ENGL329K', 'ENGL428X', 'ENGL702', 'FILM412', 'FILM245', 'FILM459E', 'CMLT788F', 'FILM369Q', 'FILM346', 'CMLT702', 'ENGL143', 'ENGL329M', 'ENGL329W', 'FILM311', 'FILM359W', 'ENGL602', 'SLLC468F', 'ENGL143C', 'CINE319G', 'CINE301', 'ENGL143C', 'ENGL143', 'CINE245', 'ENGL143C', 'ENGL245', 'ENGL143', 'CINE319G', 'ENGL143', 'ENGL329M', 'CINE245', 'CINE469M', 'CMLT679B', 'ENGL245', 'ENGL759E']",4.5833,Oliver Gaycken,gaycken,44,12,0.6028480778137842
"['PHIL140', 'PHIL482', 'PHIL209N', 'PHIL878C', 'PHIL408C', 'PHIL878J', 'PHIL878A', 'PHIL209J', 'PHIL878D', 'PHIL788', 'PHIL202', 'PHIL418C', 'PHIL879B', 'PHIL202', 'PHIL202', 'PHIL879', 'PHIL202']",3.8889,Peter Carruthers,carruthers,17,18,0.07407318221198188
"['ECON200', 'ECON451', 'ECON708', 'ECON306', 'ECON808', 'ECON709', 'ECON451', 'ECON451', 'ECON451', 'ECON414', 'ECON451']",3.0323,Peter Coughlin,coughlin,11,31,-0.2689658211123559
"['PUAF670', 'PUAF717', 'PUAF288P', 'PUAF689X', 'PLCY688R', 'PLCY100', 'PLCY688F', 'PLCY689X', 'PLCY303', 'PLCY699W', 'PLCY699X', 'PLCY670', 'PLCY670', 'PLCY101', 'PLCY670', 'PLCY899', 'PLCY101', 'PLCY670', 'PLCY101', 'PLCY670', 'PLCY101', 'PLCY717']",4.8,Philip Joyce,joyce_philip,22,10,0.7986533045768738
"['PHIL414', 'PHIL828A', 'PHIL828B', 'PHIL310', 'PHIL412', 'PHIL328W', 'PHIL328L', 'PHIL828D', 'PHIL209E', 'PHIL788', 'PHIL688A', 'PHIL828K', 'PHIL828F', 'PHPE408J', 'PHIL310', 'PHIL412', 'PHPE408J', 'PHIL328X', 'PHPE308X', 'PHIL310', 'PHIL808K', 'PHPE308Y', 'PHPE308A', 'PHIL310', 'PHIL412', 'PHPE308Y', 'CLAS310', 'PHPE408J']",4.6364,Rachel Singpurwalla,singpurwalla,28,11,0.5023697668855841
"['SOCY428', 'SOCY428V', 'SOCY498V', 'SOCY298V', 'SOCY242', 'SOCY858', 'SOCY889', 'SOCY441', 'SOCY380', 'SOCY242', 'SOCY428', 'SOCY241', 'SOCY242', 'SOCY241', 'SOCY242', 'SOCY241', 'SOCY242', 'SOCY242', 'SOCY498X', 'SOCY498X']",2.6,Reeve Vanneman,vanneman,20,10,-0.6008569419384002
"['ECON200', 'ECON708', 'HONR259L', 'ECON414', 'ECON709', 'ECON878']",3.7241,Robert Schwab,schwab_robert,6,29,-0.0052741108269527045
"['ARCH422', 'ARCH428J', 'HONR208V', 'ARCH225', 'ARCH423', 'ARCH481', 'ARCH428G', 'ARCH628J', 'ARCH628G']",3.2,Robert Vann,vann,9,10,-0.011173504590988158
"['BMGT457', 'BMGT808C', 'BMGT858L', 'BMGT457', 'BUSO740', 'BMGT457', 'HNUH248C']",1.9,Roland Rust,rust,7,10,-0.9997917592525483
"['UNIV798A', 'BSCI437', 'BSCI330H', 'UNIV798B', 'BSCI329', 'BSCI329H', 'HLSC102', 'HLSC329', 'HLSC227', 'HLSC329', 'BSCI330H', 'HLSC100', 'HLSC329', 'BSCI329H', 'HLSC329', 'HLSC102', 'HLSC227', 'BSCI330H', 'HLSC329', 'BSCI329H', 'HLSC102', 'HLSC227', 'HLSC329', 'BSCI330H', 'HLSC329']",4.2308,Sabrina Kramer,kramer,25,13,0.5309027891892654
"['STAT601', 'STAT400', 'STAT818J', 'MATH410', 'STAT600', 'STAT818B', 'MATH463', 'SPHL601', 'SPHL602', 'SPHL603', 'SPHL610', 'DATA601', 'MATH410', 'MSML601', 'STAT410', 'SURV410', 'STAT601', 'DATA601', 'MSML601', 'STAT410', 'SURV410', 'BIOI601', 'STAT818O', 'BIOI601', 'DATA601', 'MSML601', 'STAT410', 'SURV410', 'AMSC674']",3.6667,Sandra Cerrai,cerrai,29,15,-0.21367173592249553
"['ASTR288M', 'ASTR101', 'ASTR120', 'ASTR121', 'ASTR120', 'ASTR121', 'ASTR399']",4.4615,Stuart Vogel,vogel_stuart,7,13,0.6559781753099881
"['ENEE205', 'ENEE791', 'EDSP652', 'ENEE324', 'ENEE791', 'ENES603', 'ENEE205', 'ENEE205', 'ENES603', 'ENEE791']",4.8571,Thomas Murphy,murphy_thomas,10,14,0.7452479813780103
"['PUAF711', 'PUAF790', 'PLCY699W', 'HONR348D', 'PLCY388D', 'PLCY790', 'BUSO702', 'BUSO703', 'PLCY899', 'PLCY201', 'BUSO702', 'PLCY302', 'BUSO702', 'PLCY100', 'PLCY302', 'BUSO703', 'BUSO703', 'PLCY100', 'PLCY302']",4.5455,Toby Egan,egan_toby,19,33,0.5678807984698903
"['PHYS131', 'PHYS132', 'PHYS299L', 'PHYS399L', 'BIPH708A', 'BIPH708B', 'MSML699', 'PHYS132', 'PHYS798N', 'PHYS132']",2.6667,Wolfgang Losert,losert,10,12,-0.5004482169946035
